name,description,stars,forks,language,keywords,platform,package_manager_url,homepage,repository_url,status,rank
utilpack,Python Utils,2,1,Python,,Pypi,https://pypi.org/project/utilpack/,https://github.com/heewinkim/utilpack,https://github.com/heewinkim/utilpack,,9
many,Statistical methods for computing many correlations,3,2,Python,"cupy, data-mining, exploratory-data-analysis, statistical-analysis, vectorization, visualization",Pypi,https://pypi.org/project/many/,https://github.com/kevinhu/many,https://github.com/kevinhu/many,,9
process-improve,"Process Improvement using Data: Designed Experiments; Latent Variables (PCA, PLS, multivariate methods with missing data); Process Monitoring; Batch data analysis.",6,3,Python,,Pypi,https://pypi.org/project/process-improve/,https://github.com/kgdunn/process_improve,https://github.com/kgdunn/process_improve,,9
tessLATTE,Lightcurve Analysis Tool for Transiting Exoplanets,16,5,Jupyter Notebook,,Pypi,https://pypi.org/project/tessLATTE/,https://github.com/noraeisner/LATTE,https://github.com/noraeisner/LATTE,,9
evoltree,evoltree - Evolutionary Decision Trees,5,0,Python,"Evolutionary, Decision, Trees, Grammatical, Evolution, Lamarckian",Pypi,https://pypi.org/project/evoltree/,https://github.com/p-pereira/evoltree,https://github.com/p-pereira/evoltree,,9
pauvre,Tools for plotting Oxford Nanopore and other long-read data.,43,10,C,,Pypi,https://pypi.org/project/pauvre/,https://github.com/conchoecia/pauvre,https://github.com/conchoecia/pauvre,,9
mlshell,Ml framework.,8,0,Python,"ml, sklearn, workflow",Pypi,https://pypi.org/project/mlshell/,https://github.com/nizaevka/mlshell,https://github.com/nizaevka/mlshell,,9
tx2,Transformer eXplainability and eXploration,14,2,Python,,Pypi,https://pypi.org/project/tx2/,https://github.com/ORNL/tx2,https://github.com/ORNL/tx2,,9
ReverseEncodingTree,library for the Reverse Encoding Tree,6,0,Python,"Evolutionary, Strategy, NeuroEvolution",Pypi,https://pypi.org/project/ReverseEncodingTree/,https://github.com/HaolingZHANG/ReverseEncodingTree,https://github.com/HaolingZHANG/ReverseEncodingTree,,9
DeepRank-GNN,Graph Neural network Scoring of protein-protein conformations,15,5,Python,"deeprank_gnn, graph, protein",Pypi,https://pypi.org/project/DeepRank-GNN/,https://github.com/DeepRank/DeepRank-GNN,https://github.com/DeepRank/DeepRank-GNN,,9
mordl,"Morphological parser (POS, lemmata, NER etc.)",3,0,Python,"natural-language-processing, nlp, morphology, artificial-intelligence, deep-learning, machine-learning, named-entity-recognition, python, pytorch, universal-dependencies",Pypi,https://pypi.org/project/mordl/,https://github.com/fostroll/mordl,https://github.com/fostroll/mordl,,9
df2onehot,Python package df2onehot is to convert a pandas dataframe into a stuctured dataframe.,2,1,Python,"onehot-encoding, preprocessing, python, structuring",Pypi,https://pypi.org/project/df2onehot/,https://erdogant.github.io/df2onehot,https://github.com/erdogant/df2onehot,,9
speedml,Speedml Machine Learning Speed Start,197,30,Python,"machine-learning, data-science, jupyter-notebook, python",Pypi,https://pypi.org/project/speedml/,https://speedml.com,https://github.com/Speedml/speedml,,9
xiRT,xiRT: Multi-dimensional Retention Time Prediction for Linear and Crosslinked Peptides.,3,1,Python,"xiRT, Proteomics, Crosslinking, machine, learning, Retention, Time, Prediction, Chromatography, Peptides, deep-learning, machine-learning",Pypi,https://pypi.org/project/xiRT/,,https://github.com/Rappsilber-Laboratory/xiRT,,9
iar,Irregularly Observed Autoregressive Models,2,0,Python,"irregulary, observed, time, series, autoregressive",Pypi,https://pypi.org/project/iar/,https://github.com/felipeelorrieta/iAR,https://github.com/felipeelorrieta/iAR,,9
dwd,Distance Weighted Discrimination for Python,2,2,Python,,Pypi,https://pypi.org/project/dwd/,,https://github.com/slicersalt/dwd,,9
sadedegel,Extraction-based Turkish news summarizer.,81,13,Python,"acikhack2, ai, artificial-intelligence, bert, binder, corpus, data-science, deep-learning, embeddings, heroku, machine-learning, natural-language-processing, neural-network, neural-networks, news-summarizer, nlp, python",Pypi,https://pypi.org/project/sadedegel/,https://github.com/GlobalMaksimum/sadedegel,https://github.com/GlobalMaksimum/sadedegel,,9
nnvis,Visualizing tool for PyTorch NN models,1,0,Python,,Pypi,https://pypi.org/project/nnvis/,,https://github.com/suzrz/nnvis,,9
shrynk,Using Machine Learning to learn how to Compress,69,3,Python,,Pypi,https://pypi.org/project/shrynk/,https://github.com/kootenpv/shrynk,https://github.com/kootenpv/shrynk,,9
adapted-NERDA,A Framework for Finetuning Transformers for Named-Entity Recognition,129,28,Python,,Pypi,https://pypi.org/project/adapted-NERDA/,https://github.com/ebanalyse/NERDA,https://github.com/ebanalyse/NERDA,,9
finetunetags,A Framework for Finetuning Transformers for Named-Entity Recognition,129,28,Python,,Pypi,https://pypi.org/project/finetunetags/,https://github.com/ebanalyse/NERDA,https://github.com/ebanalyse/NERDA,,9
Draugr,A package for plotting directly in your terminal,0,0,Python,"python, interface, api",Pypi,https://pypi.org/project/Draugr/,https://github.com/pything/draugr,https://github.com/pything/draugr,,9
thexp,An useful torch framework for dl experiments.,28,3,Python,"thexp, deep-learning, pytorch",Pypi,https://pypi.org/project/thexp/,https://github.com/sailist/thexp,https://github.com/sailist/thexp,,9
propscore,Program to Calculate Optimal Propensity Score,1,2,Python,,Pypi,https://pypi.org/project/propscore/,https://github.com/lucashusted/propscore,https://github.com/lucashusted/propscore,,9
element-calcium-imaging,Calcium Imaging DataJoint element,7,18,Python,"neuroscience, calcium-imaging, science, datajoint",Pypi,https://pypi.org/project/element-calcium-imaging/,https://github.com/datajoint/element-calcium-imaging,https://github.com/datajoint/element-calcium-imaging,,9
nylon-ai,An interactive grammar of machine learning.,46,6,Python,"data-science, machine-learning, grammar, auto-ml",Pypi,https://pypi.org/project/nylon-ai/,https://github.com/Palashio/nylon,https://github.com/Palashio/nylon,,9
vhh-od,Object Detection and Tracking Package,0,1,Python,,Pypi,https://pypi.org/project/vhh-od/,https://github.com/dahe-cvl/vhh_od,https://github.com/dahe-cvl/vhh_od,,9
predictit,Library/framework for making time series predictions with help of AutoML tools.,6,0,Python,"automl, forecasting, machine-learning, time-series",Pypi,https://pypi.org/project/predictit/,https://github.com/Malachov/predictit,https://github.com/Malachov/predictit,,9
Microsoft-AI-Azure-Utility-Samples,Utility Samples for AI Solutions,12,7,Jupyter Notebook,,Pypi,https://pypi.org/project/Microsoft-AI-Azure-Utility-Samples/,https://github.com/microsoft/AI-Utilities,https://github.com/microsoft/AI-Utilities,,9
pdftotree,"Convert PDF into hOCR with text, tables, and figures being recognized and preserved.",308,56,Python,"pdf, parsing, html, hocr",Pypi,https://pypi.org/project/pdftotree/,https://github.com/HazyResearch/pdftotree,https://github.com/HazyResearch/pdftotree,,9
Pyomic,A python framework library for omics analysis,1,0,Jupyter Notebook,,Pypi,https://pypi.org/project/Pyomic/,https://github.com/Starlitnightly/Pyomic,https://github.com/Starlitnightly/Pyomic,,9
epix,Electron and Photon Instructions generator for XENON,2,1,Python,,Pypi,https://pypi.org/project/epix/,https://github.com/XENONnT/epix,https://github.com/XENONnT/epix,,9
fractopo,Fracture Network Analysis,5,4,Python,"data, gis, geology, fracture, topology, analysis, fractopo, geometry, python, spatial-analysis",Pypi,https://pypi.org/project/fractopo/,https://github.com/nialov/fractopo,https://github.com/nialov/fractopo,,9
emlp,A Practical Method for Constructing Equivariant Multilayer Perceptrons for Arbitrary Matrix Groups,151,10,Jupyter Notebook,"equivariance, MLP, symmetry, group, AI, neural, network, representation, theory, deep, learning, machine, rotation, Lorentz, invariance, deep-learning",Pypi,https://pypi.org/project/emlp/,https://github.com/mfinzi/equivariant-MLP,https://github.com/mfinzi/equivariant-MLP,,9
ecommercetools,"EcommerceTools is a data science toolkit for ecommerce, marketing science, and Python SEO.",126,33,Python,"ecommerce, marketing, seo, testing, customers, products, rfm, abc, operations, analytics, python, pandas, nlp, causal, impact, customer, marketing-analytics, marketing-tools, retail, seo-optimization, seotools",Pypi,https://pypi.org/project/ecommercetools/,https://github.com/practical-data-science/ecommercetools,https://github.com/practical-data-science/ecommercetools,,9
cotopaxi,Set of tools for security testing of Internet of Things devices using specific network protocols.,203,56,Python,"IoT, security, network, protocols, fuzzing, fingerprinting, vulnerabilities, server, client, DDoS, traffic, amplification, configuration, supported, ciphers, TCP, UDP, IPv4, IPv6, AMQP, CoAP, DTLS, HTCPCP, HTTP/2, gRPC, KNX, mDNS, MQTT, MQTT-SN, QUIC, RTSP, SSDP",Pypi,https://pypi.org/project/cotopaxi/,https://github.com/Samsung/cotopaxi,https://github.com/Samsung/cotopaxi,,9
pyratlib,PyRat is a user friendly library in python to analyze data from the DeepLabCut. Developed to help researchers unfamiliar with programming can perform animal behavior analysis more simpler.,23,3,Jupyter Notebook,"Data, analysis, Animal, Behavior, Electrophysiology, Tracking, DeepLabCut",Pypi,https://pypi.org/project/pyratlib/,https://github.com/pyratlib/pyrat,https://github.com/pyratlib/pyrat,,9
ds4n6-lib,"Bringing Data Science & Artificial Intelligence to the fingertips of the average Forensicator, and promote advances in the field",30,4,Python,"dfir, datascience, forensics",Pypi,https://pypi.org/project/ds4n6-lib/,https://github.com/ds4n6/ds4n6_lib,https://github.com/ds4n6/ds4n6_lib,,9
openstf,Open short term forcasting,36,10,Python,"energy, forecasting, machinelearning, data-science, machine-learning, python, time-series",Pypi,https://pypi.org/project/openstf/,https://github.com/alliander-opensource/openstf,https://github.com/alliander-opensource/openstf,,9
collageradiomics,Python implementation of COLLAGE texture features from BRIC & INVENTLAB.,13,10,Python,"radiomics, cancerimaging, medicalresearch, computationalimaging, 3d-slicer-extension, cancer-imaging, cancer-imaging-research, computational-imaging, docker, feature-extraction, itcr, python, radiomics-feature-extraction, radiomics-features",Pypi,https://pypi.org/project/collageradiomics/,https://github.com/ccipd/collageradiomics,https://github.com/ccipd/collageradiomics,,9
RL-for-reco,A Python toolkit of Deep Reinforcement Learning for Structured Data-Oriented Recommendation.,0,0,Python,,Pypi,https://pypi.org/project/RL-for-reco/,https://github.com/gowun/RL_for_reco.git,https://github.com/gowun/RL_for_reco,,9
ConSReg,condition-specific regulation,7,5,Jupyter Notebook,,Pypi,https://pypi.org/project/ConSReg/,https://github.com/LiLabAtVT/ConSReg,https://github.com/LiLabAtVT/ConSReg,,9
mksc,It is used to quickly build a scorecard project and dichotomy model package.,0,0,Python,,Pypi,https://pypi.org/project/mksc/,https://github.com/HelloCoyen/mksc.git,https://github.com/HelloCoyen/mksc,,9
octavvs,Open Chemometrics Toolkit for Analysis and Visualization of Vibrational Spectroscopy data,9,3,Python,,Pypi,https://pypi.org/project/octavvs/,https://github.com/ctroein/octavvs,https://github.com/ctroein/octavvs,,9
qt-wsi-registration,Robust quad-tree based registration on whole slide images,12,3,Python,,Pypi,https://pypi.org/project/qt-wsi-registration/,https://github.com/ChristianMarzahl/WsiRegistration,https://github.com/ChristianMarzahl/WsiRegistration,,9
classeval,Python package classeval,4,1,Python,"auc, classification, evaluation-functions, evaluation-metrics, plot, python, receiver-operating-characteristic",Pypi,https://pypi.org/project/classeval/,https://erdogant.github.io/classeval/,https://github.com/erdogant/classeval,,9
wvpy,Convert Jupyter notebooks to and from Python files.,7,0,HTML,"datascience, machine-learning, python, python3",Pypi,https://pypi.org/project/wvpy/,https://github.com/WinVector/wvpy,https://github.com/WinVector/wvpy,,9
PyFLOTRAN,Package to pre-process PFLOTRAN (and other software) files,4,1,AGS Script,"PFLOTRAN, Preprocessing, python, modelling",Pypi,https://pypi.org/project/PyFLOTRAN/,https://github.com/aitirga/PyFLOTRAN,https://github.com/aitirga/PyFLOTRAN,,9
gym-PBN,A Gymnasium environment modelling Probabilistic Boolean Networks and Probabilistic Boolean Control Networks.,0,0,Python,"gym-environment, pbn, probabilistic-boolean-network, python, reinforcement-learning-environments",Pypi,https://pypi.org/project/gym-PBN/,https://github.com/UoS-PLCCN/gym-PBN/,https://github.com/UoS-PLCCN/gym-PBN,,9
das,DAS,14,8,Python,,Pypi,https://pypi.org/project/das/,https://github.com/janclemenslab/das,https://github.com/janclemenslab/das,,9
DyNetworkX,DyNetworkX is a Python package for the study of dynamic network analysis.,4,1,Jupyter Notebook,"complex-network, complex-networks, dynamic-network, dynamic-networks, network-analysis, temporal-network, temporal-networks",Pypi,https://pypi.org/project/DyNetworkX/,https://github.com/IdeasLabUT/dynetworkx,https://github.com/IdeasLabUT/dynetworkx,,8
cointanalysis,Python package for cointegration analysis.,17,4,Python,"python, time-series, cointegration",Pypi,https://pypi.org/project/cointanalysis/,,,,8
hazelbean,Geospatial research tools,1,2,Python,"geospatial, raster, shapefile, sustainability, science",Pypi,https://pypi.org/project/hazelbean/,https://github.com/jandrewjohnson/hazelbean,https://github.com/jandrewjohnson/hazelbean,,8
silk-ml,Simple Intelligent Learning Kit (SILK) for Machine learning,5,1,Python,"auto-ml, classification, machine-learning, preprocessing",Pypi,https://pypi.org/project/silk-ml/,https://github.com/resuelve/silk-ml,https://github.com/resuelve/silk-ml,,8
model-zoo,A framework to help you build model much more easily.,150,19,Python,"model_zoo, tensorflow, keras, deep-learning, modelzoo",Pypi,https://pypi.org/project/model-zoo/,https://github.com/ModelZoo/ModelZoo,https://github.com/ModelZoo/ModelZoo,,8
thermal,Surrogate times eries generation.,0,0,Python,,Pypi,https://pypi.org/project/thermal/,https://github.com/sitmo/thermal,https://github.com/sitmo/thermal,,8
img2unicode,Convert images to unicode based on font templates. Especially usable in terminal.,27,3,Python,,Pypi,https://pypi.org/project/img2unicode/,https://github.com/matrach/img2unicode,https://github.com/matrach/img2unicode,,8
randomForestRules-lukassykora,Random forest classification rules mining package,1,1,Jupyter Notebook,,Pypi,https://pypi.org/project/randomForestRules-lukassykora/,https://github.com/lukassykora/randomForestRules,https://github.com/lukassykora/randomForestRules,,8
covid19-detection,Detection of COVID-19 from Chest X-Ray Images,1,0,Python,,Pypi,https://pypi.org/project/covid19-detection/,https://github.com/franco-ruggeri/dd2424-covid19-detection,https://github.com/franco-ruggeri/dd2424-covid19-detection,,8
timeSeries-processing,Library which processes time series datasets,0,0,Python,,Pypi,https://pypi.org/project/timeSeries-processing/,https://github.com/EnricoPittini/timeSeries-processing,https://github.com/EnricoPittini/timeSeries-processing,,8
ptrail,PTRAIL: A Mobility-data Preprocessing Library using parallel computation.,9,2,Python,"data-preprocessing, gui-application, machine-learning, mobility-data, pandas, parallel-programming, python, trajectory-analysis",Pypi,https://pypi.org/project/ptrail/,https://github.com/YakshHaranwala/PTRAIL.git,https://github.com/YakshHaranwala/PTRAIL,,8
arboretum,Gradient Boosting powered by GPU(NVIDIA CUDA),63,15,Cuda,"gene, regulatory, network, inference, regression, ensemble, scalable, dask, arboretum, cuda, gpu, gradient-boosting, gradient-boosting-machine, machine-learning, python",Pypi,https://pypi.org/project/arboretum/,https://github.com/sh1ng/arboretum,https://github.com/sh1ng/arboretum,,8
skmixed,SciKit-Learn compatible library for training mixed-effects models.,8,3,Python,,Pypi,https://pypi.org/project/skmixed/,https://github.com/aksholokhov/skmixed,https://github.com/aksholokhov/skmixed,,8
toai-mokahaiku,To AI helper library,11,5,Python,"jupyter-notebook, numpy, pandas, python, scikit-learn, tensorflow",Pypi,https://pypi.org/project/toai-mokahaiku/,https://github.com/mokahaiku/toai,https://github.com/mokahaiku/toai,,8
pyselfi,A python implementation of the Simulator Expansion for Likelihood-Free Inference (SELFI) algorithm,7,1,Jupyter Notebook,"approximate-bayesian-computation, bayesian-data-analysis, cosmology, galaxy-clustering, large-scale-structure, likelihood-free-inference",Pypi,https://pypi.org/project/pyselfi/,http://pyselfi.florent-leclercq.eu/,https://github.com/florent-leclercq/pyselfi,,8
quirk,Build powerful predictive models with a few lines of code,22,2,Python,,Pypi,https://pypi.org/project/quirk/,https://github.com/ankane/quirk,https://github.com/ankane/quirk,,8
ml2rt,"Machine learning utilities for model conversion, serialization, loading etc",8,1,Python,"ml2rt, coreml, onnx, pytorch, sklearn, sparkml, tensorflow, xgboost",Pypi,https://pypi.org/project/ml2rt/,https://github.com/hhsecond/ml2rt,https://github.com/hhsecond/ml2rt,,8
peripy,A fast OpenCL Peridynamics package for python,24,13,Python,"computational-mechanics, hut23, hut23-522, peridynamics",Pypi,https://pypi.org/project/peripy/,https://github.com/alan-turing-institute/Probabilistic-Peridynamics,https://github.com/alan-turing-institute/Probabilistic-Peridynamics,,8
fiteanalytics,FinX API SDK,0,0,Python,,Pypi,https://pypi.org/project/fiteanalytics/,https://github.com/FiteAnalytics/sdk,https://github.com/FiteAnalytics/sdk,,8
textpack,Quickly identify and group similar text strings in a large dataset,11,3,Python,,Pypi,https://pypi.org/project/textpack/,https://github.com/lukewhyte/textpack,https://github.com/lukewhyte/textpack,,8
gpxplotter,A package for reading gpx files and creating simple plots,28,9,Python,"gpx, gps",Pypi,https://pypi.org/project/gpxplotter/,https://github.com/andersle/gpxplotter,https://github.com/andersle/gpxplotter,,8
incremental-trees,Sklearn forests with partial fits,26,3,Jupyter Notebook,"dask-ml, incremental-learning, random-forest, sklearn",Pypi,https://pypi.org/project/incremental-trees/,https://github.com/garethjns/IncrementalTrees,https://github.com/garethjns/IncrementalTrees,,8
miplearn,Extensible framework for Learning-Enhanced Mixed-Integer Optimization,34,8,Python,,Pypi,https://pypi.org/project/miplearn/,https://github.com/ANL-CEEESA/MIPLearn/,https://github.com/ANL-CEEESA/MIPLearn,,8
NlpHub,"A wrapper around Spacy, NLTK and uses some other libraries to perform Simple NLP tasks with less code.",1,0,Python,,Pypi,https://pypi.org/project/NlpHub/,https://github.com/shahid017/NlpHub,https://github.com/shahid017/NlpHub,,8
gemben,Benchmark for Graph Embedding Algorithms,1,0,Python,,Pypi,https://pypi.org/project/gemben/,https://github.com/Sujit-O/gemben.git,https://github.com/Sujit-O/gemben,,8
PyAutoFact,Automatic Factorization package for PyTorch modules,5,0,Python,,Pypi,https://pypi.org/project/PyAutoFact/,https://github.com/SamuelCahyawijaya/greenformer,https://github.com/SamuelCahyawijaya/greenformer,,8
pipelitools,Tools for data analysis,0,0,Python,"pipelitools, package, data-science, machine-learning, deep-learning, pipelines, data-analysis, data-preprocessing",Pypi,https://pypi.org/project/pipelitools/,https://github.com/nastiag67/pipelitools,https://github.com/nastiag67/pipelitools,,8
l3wrapper,A simple Python 3 wrapper around L3 binaries.,1,1,Python,,Pypi,https://pypi.org/project/l3wrapper/,https://github.com/g8a9/l3wrapper,https://github.com/g8a9/l3wrapper,,8
textanalytics,Basic computational linguistics and natural language processing in Python,36,23,Python,"text, analytics, natural, language, processing, computational, linguistics",Pypi,https://pypi.org/project/textanalytics/,https://github.com/jonathandunn/text_analytics,https://github.com/jonathandunn/text_analytics,,8
keypoint-analysis,Quantitative Summarization – Key Point Analysis,3,0,Python,"contrastive-learning, emnlp, matching, paraphrase-identification, text-similarity",Pypi,https://pypi.org/project/keypoint-analysis/,https://github.com/VietHoang1512/KPA,https://github.com/VietHoang1512/KPA,,8
isotools,Framework for the analysis of long read transcriptome sequencing data,9,3,Jupyter Notebook,"bioinformatics, isoseq, lrts, pacbio, python3, splicing-analyses, transcriptomics",Pypi,https://pypi.org/project/isotools/,https://github.com/MatthiasLienhard/isotools,https://github.com/MatthiasLienhard/isotools,,8
trendfitter,Latent Variable Modelling made easy,1,0,Python,,Pypi,https://pypi.org/project/trendfitter/,https://github.com/danaraujocr/trendfitter,https://github.com/danaraujocr/trendfitter,,8
chowtest,Python implementation of the Chow test (1960).,1,2,Python,,Pypi,https://pypi.org/project/chowtest/,https://github.com/David-Woroniuk/chowtest,https://github.com/David-Woroniuk/chowtest,,8
atom2vec,A python implement of Atom2Vec: a simple way to describe atoms for machine learning,4,5,Python,"material, science, machine, learning",Pypi,https://pypi.org/project/atom2vec/,https://github.com/idocx/Atom2Vec,https://github.com/idocx/Atom2Vec,,8
tftf,TensorFlow TransFormer,24,0,Python,"tensorflow, keras, machine, deep, learning, deeplearning, python3",Pypi,https://pypi.org/project/tftf/,https://github.com/yusugomori/tftf,https://github.com/yusugomori/tftf,,8
finmeter,Hyphenator and poem analysis for Finnish,0,0,Python,"Finnish, poetry, meter, syllables, hyphenation, rhyme",Pypi,https://pypi.org/project/finmeter/,https://github.com/mikahama/FinMeter,https://github.com/mikahama/FinMeter,,8
flexmatcher,FlexMatcher is a schema matching package in Python which handles the problem of matching multiple schemas to a single mediated schema.,5,2,Python,flexmatcher,Pypi,https://pypi.org/project/flexmatcher/,https://github.com/biggorilla-gh/flexmatcher,https://github.com/biggorilla-gh/flexmatcher,,8
support-resistance-line,A well-tuned algorithm to generate & draw support/resistance line on time series. 根据时间序列自动生成支撑线压力线,14,11,Python,"bitcoin, machine-learning, quantitative-finance, time-series",Pypi,https://pypi.org/project/support-resistance-line/,https://github.com/WestXu/support_resistance_line,https://github.com/WestXu/support_resistance_line,,8
namesex,A gender classifier for Chinese given names,4,0,Jupyter Notebook,"classify_sex, Chinese_given_name, chinese-given-name, gender-tendency",Pypi,https://pypi.org/project/namesex/,https://github.com/hsinmin/namesex,https://github.com/hsinmin/namesex,,8
WebXplore,Explore Web Pages - Scrapers and Crawlers,0,0,Python,"web, crawling, scraping, nlp",Pypi,https://pypi.org/project/WebXplore/,https://github.com/arnavn101/WebXplore,https://github.com/arnavn101/WebXplore,,8
fairensics,A library for fair machine learning.,6,0,Python,,Pypi,https://pypi.org/project/fairensics/,https://github.com/nikikilbertus/fairensics,https://github.com/nikikilbertus/fairensics,,8
muon,Multimodal omics analysis framework,6,1,Python,,Pypi,https://pypi.org/project/muon/,https://github.com/gtca/muon,https://github.com/gtca/muon,,8
monstereo,Perceiving Humans: from Monocular 3D Localization to Social Distancing / MonStereo: When Monocular and Stereo Meet at the Tail of 3D Human Localization,20,3,Python,"3d-object-detection, autonomous-vehicles, covid-19, orientation, pedestrians, social-distancing",Pypi,https://pypi.org/project/monstereo/,https://github.com/vita-epfl/monstereo,https://github.com/vita-epfl/monstereo,,8
clean-plot,clean_plot simplifies cleaning text files for creation of embeddings and making plots from it,3,1,Jupyter Notebook,"cleaning, tokenizing, embeddings, plotting",Pypi,https://pypi.org/project/clean-plot/,https://github.com/deven367/clean_plot/tree/master/,https://github.com/deven367/clean_plot,,8
deeplense-domain-adaptation,A PyTorch-based collection of Unsupervised Domain Adaptation methods applied to strong gravitational lenses,0,0,Jupyter Notebook,"Gravitational, Lensing, Unsupervised, Domain, Adaptation, Deep, Learning, Dark, Matter",Pypi,https://pypi.org/project/deeplense-domain-adaptation/,https://github.com/zysymu/DeepLense-Domain-Adaptation,https://github.com/zysymu/DeepLense-Domain-Adaptation,,8
bartpy,Bayesian Additive Regression Trees for Python,74,14,Python,,Pypi,https://pypi.org/project/bartpy/,https://github.com/JakeColtman/bartpy,https://github.com/JakeColtman/bartpy,,8
airontools,Machine learning tools to complement the AIronSuit package.,2,0,Python,,Pypi,https://pypi.org/project/airontools/,https://github.com/AtrejuArtax/airontools,https://github.com/AtrejuArtax/airontools,,8
ctnet,ctnet,0,0,Python,,Pypi,https://pypi.org/project/ctnet/,https://github.com/JeanMaximilienCadic/ctnet,https://github.com/JeanMaximilienCadic/ctnet,,8
LIBTwinSVM,LIBTwinSVM: A Library for Twin Support Vector Machines.,14,8,Python,"api, fast, gui, implementation, library, ltsvm, machinelearning, optimizer, tsvm, twinsvm",Pypi,https://pypi.org/project/LIBTwinSVM/,https://github.com/mir-am/LIBTwinSVM,https://github.com/mir-am/LIBTwinSVM,,8
mlautomator,"A fast, simple way to train machine learning algorithms",0,0,Python,,Pypi,https://pypi.org/project/mlautomator/,https://github.com/VanAurum/ML-automator,https://github.com/VanAurum/ML-automator,,8
nightingale,Python library for simplifying statistical analysis and making it more consistent,0,0,Python,,Pypi,https://pypi.org/project/nightingale/,https://github.com/idin/nightingale,https://github.com/idin/nightingale,,8
aironsuit,A model wrapper for automatic model design and visualization purposes.,3,0,Python,,Pypi,https://pypi.org/project/aironsuit/,https://github.com/AtrejuArtax/aironsuit,https://github.com/AtrejuArtax/aironsuit,,8
pytfl,Team Formation Library with Tensorflow Machine Learning,2,0,Python,,Pypi,https://pypi.org/project/pytfl/,https://github.com/radinhamidi/Team_Formation_Library/,https://github.com/radinhamidi/Team_Formation_Library,,8
features-extracter,text feature extracter,4,0,Python,"feature, extracter, nlp",Pypi,https://pypi.org/project/features-extracter/,https://github.com/Lzejie/features-extracter,https://github.com/Lzejie/features-extracter,,8
hiconet,"Hierachical Community Network, data driven omics integration",3,1,Python,"bioinformatics, systems, biology, immunology",Pypi,https://pypi.org/project/hiconet/,https://github.com/shuzhao-li/hiconet,https://github.com/shuzhao-li/hiconet,,8
MOFF,Modular prediction of off-target effects for CRISPR/Cas9 system,2,3,Python,,Pypi,https://pypi.org/project/MOFF/,https://github.com/MDhewei/MOFF,https://github.com/MDhewei/MOFF,,8
transmorph,A unifying data integration framework.,9,3,Jupyter Notebook,"data-integration, optimal-transport, pip, python, single-cell, single-cell-analysis, single-cell-rna-seq",Pypi,https://pypi.org/project/transmorph/,https://github.com/Risitop/transmorph,https://github.com/Risitop/transmorph,,8
jhu-primitives,JHU Python interfaces for TA1 primitives for d3m,0,4,Python,d3m_primitive,Pypi,https://pypi.org/project/jhu-primitives/,https://github.com/neurodata/primitives-interfaces,https://github.com/neurodata/primitives-interfaces,,8
auquan-toolbox,Auquan Toolbox for developing strategies and backtesting,0,0,,"auquan, finance, trading, backtesting, development",Pypi,https://pypi.org/project/auquan-toolbox/,https://auquan.com,,,8
neowise,A Deep Learning library built from scratch using Python and NumPy,16,2,Python,"artificial-intelligence, deeplearning, framework, machine-learning, neural-network, numpy, pypi-package, python",Pypi,https://pypi.org/project/neowise/,https://github.com/pranavsastry/neowise,https://github.com/pranavsastry/neowise,,8
vizic,A Jupyter widget for visualizing astronomical catalogs,9,1,JavaScript,"ipython, astronomical-catalogs, jupyter-notebook",Pypi,https://pypi.org/project/vizic/,https://github.com/ywx649999311/vizic.git,https://github.com/ywx649999311/vizic,,8
nabo,Python library to perform memory efficient cross-sample cell mapping using single cell transciptomics (scRNA-Seq) data,3,3,Python,"scRNA-Seq, bioinformatics, single, cell, analysis, graph, alignment, rna-seq, sequencing, shared, nearest, neighbors, knn, snn, mapping, transcriptomics",Pypi,https://pypi.org/project/nabo/,https://github.com/parashardhapola/nabo,https://github.com/parashardhapola/nabo,,8
arrp-dataset,Simple python tool to create dataset for arrps.,0,0,Python,,Pypi,https://pypi.org/project/arrp-dataset/,https://github.com/LucaCappelletti94/cnn-code,https://github.com/LucaCappelletti94/cnn-code,,8
axon-velocity,Python package to reconstruct axonal branches from high-density micro-electrode array data,0,0,Jupyter Notebook,,Pypi,https://pypi.org/project/axon-velocity/,https://github.com/alejoe91/axon_velocity,https://github.com/alejoe91/axon_velocity,,8
pyhydroqc,A package containing functions for anomaly detection and correction of aquatic sensor data.,13,9,HTML,"anomaly-correction, arima-models, detect-anomalies, in-situ, logan-river-observatory, lstm-model, water-data, water-sensor",Pypi,https://pypi.org/project/pyhydroqc/,https://github.com/AmberSJones/pyhydroqc,https://github.com/AmberSJones/pyhydroqc,,8
seqclupv,An extension of the original 'SeqClu' algorithm that is characterized by voting for cluster prototypes.,0,0,TypeScript,,Pypi,https://pypi.org/project/seqclupv/,https://github.com/rtewierik/seqclupv,https://github.com/rtewierik/seqclupv,,8
fundamentals-of-data-science,Companion Python package for Fundamentals of Data Science.,0,1,Python,fundamentals_of_data_science,Pypi,https://pypi.org/project/fundamentals-of-data-science/,https://github.com/fundamentals-of-data-science/ds-fundamentals-python,https://github.com/fundamentals-of-data-science/ds-fundamentals-python,,8
SegSRGAN,Segmentation and super resolution GAN network,5,7,Python,,Pypi,https://pypi.org/project/SegSRGAN/,https://github.com/koopa31/SegSRGAN,https://github.com/koopa31/SegSRGAN,,8
